CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Fraud,RiskScore,BalancePerProduct,AgeRisk,HighValueCustomer,LowCreditRisk,MarketingScore,ComplainFlag,LowSatisfaction,OperationalRiskScore
516,Spain,Male,50,5,11983969.0,1,0,1,14614593.0,1,1,5,GOLD,509,0,1,0.0,0,0,0,1,1,0,1
711,France,Female,38,2,12902206.0,2,1,1,1437486.0,1,1,4,DIAMOND,321,0,2,43007.35333333333,0,1,0,1,1,0,1
512,Spain,Male,33,3,17666662.0,1,1,0,9467077.0,0,0,1,PLATINUM,726,1,2,88333.31,0,1,0,2,0,1,2
550,France,Male,37,3,11983969.0,1,1,1,17967031.0,0,0,3,GOLD,516,0,0,0.0,0,0,0,0,0,0,0
608,Spain,Female,41,3,8976384.0,1,0,0,19930474.0,1,1,3,PLATINUM,639,0,2,44881.92,0,0,0,1,1,0,2
618,France,Male,34,5,13495453.0,1,1,1,15195439.000000002,0,0,2,SILVER,512,0,1,67477.265,0,1,0,1,0,1,1
643,France,Male,45,5,11983969.0,1,1,0,14251350.0,1,1,3,GOLD,730,0,2,0.0,0,0,0,0,1,0,2
671,France,Male,45,2,10637685.0,1,0,1,15826462.0,0,0,3,DIAMOND,244,0,1,53188.425,0,1,0,1,0,0,0
689,Germany,Male,33,2,16181464.000000002,2,1,0,16938190.0,0,0,3,PLATINUM,292,0,2,53938.21333333334,0,1,0,2,0,0,1
603,France,Male,31,8,11983969.0,2,1,1,16991502.0,0,0,3,GOLD,245,0,0,0.0,0,0,0,0,0,0,0
620,France,Female,41,9,11983969.0,2,0,0,8885247.0,0,0,3,DIAMOND,848,0,1,0.0,0,0,0,0,0,0,1
676,France,Female,34,1,6309501.0,1,1,1,4064581.0,0,0,3,SILVER,974,0,0,31547.505,0,0,0,0,0,0,0
572,Germany,Male,26,4,11828701.0,2,0,0,6042730.0,0,0,4,DIAMOND,958,0,2,39429.003333333334,0,1,0,2,0,0,1
668,Germany,Male,47,7,10685421.0,1,0,1,15795901.999999998,1,1,3,GOLD,629,0,2,53427.105,0,1,0,2,1,0,1
695,France,Male,46,7,4951255.0,1,1,0,13300734.0,0,0,3,DIAMOND,310,0,1,24756.275,0,0,0,0,0,0,1
730,Spain,Female,33,9,11983969.0,2,0,0,17657662.0,0,0,1,SILVER,621,0,1,0.0,0,0,0,1,0,1,2
807,France,Male,43,1,10579932.0,2,1,0,3488804.0,1,1,4,DIAMOND,924,0,3,35266.44,0,1,0,1,1,0,2
592,France,Male,54,8,11983969.0,1,1,1,2873771.0,1,1,2,PLATINUM,359,0,1,0.0,0,0,0,0,1,1,2
726,France,Female,31,9,11472205.0,2,1,1,9817857.0,0,0,5,SILVER,811,0,1,38240.683333333334,0,1,0,1,0,0,0
514,Spain,Male,30,7,11983969.0,1,0,1,12501024.0,0,0,4,DIAMOND,583,0,0,0.0,0,0,0,1,0,0,0
567,France,Male,42,2,11983969.0,2,1,1,16798461.0,0,0,5,SILVER,959,0,0,0.0,0,0,0,0,0,0,0
850,France,Male,33,10,11983969.0,1,1,0,486172.0,1,1,1,SILVER,359,1,2,0.0,0,0,0,0,1,1,3
671,Germany,Male,45,6,9956422.0,1,1,1,10887245.0,1,1,3,PLATINUM,901,0,1,49782.11,0,0,0,1,1,0,1
670,France,Male,37,4,17055791.0,2,1,0,19825288.0,0,0,5,GOLD,729,0,2,56852.636666666665,0,1,0,1,0,0,1
694,France,Female,30,9,11983969.0,2,1,1,2696031.0,0,0,5,DIAMOND,829,0,0,0.0,0,0,0,0,0,0,0
547,Germany,Female,39,6,7459614.999999999,3,1,1,8574652.0,1,1,4,SILVER,790,0,1,18649.0375,0,0,0,1,1,0,1
751,Germany,Male,50,2,9688839.0,1,1,0,7720625.0,1,1,2,DIAMOND,756,0,2,48444.195,0,0,0,1,1,1,3
594,Germany,Female,29,3,13083022.0,1,1,0,6104853.0,0,0,4,GOLD,873,0,2,65415.11,0,1,0,2,0,0,1
673,France,Male,72,1,11983969.0,2,0,1,11198119.0,0,0,3,SILVER,865,0,0,0.0,1,0,0,0,0,0,0
610,France,Male,40,0,11983969.0,2,1,0,6223260.0,0,0,5,GOLD,690,0,1,0.0,0,0,0,0,0,0,1
512,France,Female,37,1,11983969.0,2,0,1,15610503.0,0,0,4,PLATINUM,722,0,0,0.0,0,0,0,0,0,0,0
767,Germany,Male,20,3,11971425.0,2,0,1,15013538.0,0,0,4,DIAMOND,535,0,1,39904.75,1,1,0,2,0,0,0
585,France,Female,67,5,11397897.0,2,0,1,9314611.0,0,0,5,SILVER,580,0,1,37992.99,1,1,0,1,0,0,0
763,Germany,Male,42,6,10016075.0,1,1,0,3346294.0,1,1,3,GOLD,709,0,3,50080.375,0,1,0,2,1,0,2
712,France,Female,29,2,11983969.0,1,1,1,14437500.0,0,0,4,GOLD,930,0,0,0.0,0,0,0,0,0,0,0
539,Germany,Female,43,3,11622050.0,3,1,0,5580396.0,1,1,4,DIAMOND,264,0,3,29055.125,0,1,0,2,1,0,2
668,France,Female,46,2,11983969.0,3,1,0,8904846.0,1,1,1,DIAMOND,943,0,2,0.0,0,0,0,0,1,1,3
703,France,Male,28,2,8117383.0,2,0,1,16281216.0,0,0,2,PLATINUM,388,0,0,27057.943333333333,0,0,0,0,0,1,1
662,Spain,Male,38,4,11983969.0,2,1,0,13625965.0,0,0,5,GOLD,248,0,1,0.0,0,0,0,1,0,0,1
725,Germany,Female,39,5,11680380.0,1,1,0,12405297.0,0,0,2,GOLD,763,0,2,58401.9,0,1,0,2,0,1,2
703,France,Male,37,8,10596168.0,2,0,1,7415880.0,0,0,1,DIAMOND,619,0,1,35320.56,0,1,0,1,0,1,1
659,Germany,Male,67,6,11741160.0,1,1,1,4507109.0,1,1,2,SILVER,815,0,2,58705.8,1,1,0,2,1,1,2
523,Spain,Male,34,7,11983969.0,2,1,0,6203006.0,0,0,4,DIAMOND,566,0,1,0.0,0,0,0,1,0,0,1
635,France,Female,40,10,12349758.0,1,1,0,13195323.000000002,1,1,5,GOLD,774,0,3,61748.79,0,1,0,1,1,0,2
772,Germany,Male,26,7,15240051.0,2,1,0,7941400.0,0,0,1,PLATINUM,695,0,2,50800.170000000006,0,1,0,2,0,1,2
545,France,Female,26,1,11983969.0,2,1,1,19963856.0,0,0,5,PLATINUM,902,0,0,0.0,0,0,0,0,0,0,0
634,Germany,Male,24,8,10309785.0,1,1,1,15757729.0,0,0,2,GOLD,532,0,1,51548.925,1,1,0,2,0,1,1
739,Germany,Male,54,8,12641814.0,1,1,0,13442075.0,1,1,2,DIAMOND,718,1,3,63209.07,0,1,0,2,1,1,3
771,Germany,Female,36,5,7784689.999999999,1,0,0,9980599.0,0,0,5,PLATINUM,895,0,1,38923.45,0,0,0,1,0,0,1
587,Spain,Female,34,1,11983969.0,2,1,1,9793268.0,0,0,4,DIAMOND,749,0,0,0.0,0,0,0,1,0,0,0
681,France,Female,79,0,11983969.0,2,0,1,17096899.0,0,0,5,DIAMOND,333,0,0,0.0,1,0,0,0,0,0,0
544,Germany,Male,37,2,7973191.0,1,1,1,5755895.0,0,0,4,DIAMOND,866,0,0,39865.955,0,0,0,1,0,0,0
696,Spain,Male,28,8,11983969.0,1,0,0,17671347.0,0,0,3,SILVER,671,0,1,0.0,0,0,0,1,0,0,1
766,Spain,Male,41,0,11983969.0,2,0,1,3428323.0000000005,0,0,4,GOLD,670,0,0,0.0,0,0,0,1,0,0,0
727,France,Male,34,10,11983969.0,2,1,1,19863734.0,0,0,4,GOLD,768,0,0,0.0,0,0,0,0,0,0,0
671,Germany,Female,34,6,3726667.0,2,0,0,15691712.0,0,0,3,SILVER,565,0,1,12422.223333333333,0,0,0,1,0,0,1
693,France,Female,30,6,12799225.0,1,1,1,5045720.0,0,0,1,SILVER,483,0,1,63996.125,0,1,0,1,0,1,1
850,Germany,Male,38,3,5490101.0,1,1,1,14007554.999999998,0,0,2,GOLD,926,0,0,27450.505,0,0,0,1,0,1,1
732,Germany,Male,42,9,10874808.0,2,1,1,6532311.0,0,0,1,DIAMOND,932,0,1,36249.36,0,1,0,2,0,1,1
726,Spain,Female,48,6,9990619.0,1,1,0,6432324.0,0,0,4,DIAMOND,901,0,1,49953.095,0,0,0,1,0,0,1
557,France,Female,32,6,18468641.0,2,1,0,1495644.0,0,0,3,GOLD,299,0,2,61562.136666666665,0,1,0,1,0,0,1
682,France,Female,26,0,11065402.0,1,0,1,11187921.0,0,0,2,PLATINUM,899,0,1,55327.01,0,1,0,1,0,1,1
738,Spain,Male,31,9,7901980.0,1,1,1,1860623.0,0,0,4,PLATINUM,467,0,0,39509.9,0,0,0,1,0,0,0
531,Spain,Female,36,9,9924051.0,1,1,0,12313701.0,0,0,1,PLATINUM,717,0,1,49620.255,0,0,0,1,0,1,2
498,France,Male,34,2,11983969.0,2,1,1,14852824.0,0,0,1,DIAMOND,549,0,1,0.0,0,0,1,1,0,1,1
651,France,Male,36,7,11983969.0,2,1,0,1389831.0,0,0,1,GOLD,545,0,1,0.0,0,0,0,0,0,1,2
549,Spain,Female,39,7,11983969.0,1,0,0,8125925.0,1,1,2,GOLD,716,1,2,0.0,0,0,0,1,1,1,3
791,Germany,Female,35,7,5243620.0,1,1,0,16105175.0,0,0,2,SILVER,650,0,1,26218.1,0,0,0,1,0,1,2
650,Spain,Male,41,9,11983969.0,2,0,1,19159967.0,0,0,4,PLATINUM,693,0,0,0.0,0,0,0,1,0,0,0
733,Germany,Male,34,3,10033796.0,3,1,0,4855919.0,1,1,4,PLATINUM,759,0,3,25084.49,0,1,0,2,1,0,2
811,Germany,Female,34,1,14929719.0,2,1,1,18633974.0,0,0,2,GOLD,946,0,1,49765.73,0,1,0,2,0,1,1
707,France,Male,30,8,11983969.0,2,1,0,3315937.0000000005,0,0,5,GOLD,402,0,1,0.0,0,0,0,0,0,0,1
712,Germany,Male,28,4,14560544.0,1,0,1,9388353.0,0,0,3,PLATINUM,465,0,1,72802.72,0,1,0,2,0,0,0
706,Spain,Female,37,7,11983969.0,2,1,1,11089930.0,0,0,1,GOLD,799,0,0,0.0,0,0,0,1,0,1,1
756,France,Male,62,3,11983969.0,1,1,1,1119904.0,1,1,3,SILVER,600,0,1,0.0,1,0,0,0,1,0,1
777,France,Female,53,10,11983969.0,2,1,0,18999297.0,0,0,2,PLATINUM,306,0,1,0.0,0,0,0,0,0,1,2
646,France,Male,35,6,8402686.0,1,0,1,16425569.0,0,0,3,SILVER,635,0,0,42013.43,0,0,0,0,0,0,0
714,France,Male,46,1,11983969.0,1,1,0,15216779.0,1,1,2,PLATINUM,747,1,2,0.0,0,0,0,0,1,1,3
782,France,Male,39,8,11983969.0,2,1,1,3394967.0,0,0,3,PLATINUM,424,0,0,0.0,0,0,0,0,0,0,0
775,Spain,Male,29,10,11983969.0,2,1,1,6814392.999999999,0,0,2,DIAMOND,913,0,0,0.0,0,0,0,1,0,1,1
479,Germany,Male,35,4,13871892.000000002,1,1,1,4725179.0,1,1,1,GOLD,751,0,3,69359.46,0,1,1,3,1,1,2
807,France,Male,42,7,11827471.0,1,1,1,2588572.0,0,0,3,DIAMOND,899,0,1,59137.355,0,1,0,1,0,0,0
799,France,Female,22,8,17418598.0,2,0,1,19263385.0,0,0,3,PLATINUM,219,0,1,58061.99333333334,1,1,0,1,0,0,0
675,France,Male,40,7,11320886.0,2,1,0,3457736.0,0,0,3,SILVER,587,0,2,37736.28666666667,0,1,0,1,0,0,1
602,Spain,Male,29,5,10390728.0,1,1,0,16122984.0,0,0,2,SILVER,861,0,2,51953.64,0,1,0,2,0,1,2
475,France,Female,32,8,11902328.0,1,1,0,10081629.0,0,0,1,PLATINUM,278,0,3,59511.64,0,1,1,2,0,1,2
744,Spain,Female,26,5,16629789.000000002,1,1,1,18169444.0,0,0,1,PLATINUM,526,0,1,83148.945,0,1,0,2,0,1,1
588,Spain,Male,34,10,11983969.0,2,1,0,7907891.0,0,0,2,PLATINUM,632,0,1,0.0,0,0,0,1,0,1,2
703,Germany,Male,42,9,6322700.0,1,0,1,13731632.0,0,0,3,SILVER,301,0,0,31613.5,0,0,0,1,0,0,0
747,Spain,Female,41,5,9452117.0,2,1,0,19492686.0,0,0,1,DIAMOND,806,0,1,31507.056666666667,0,0,0,1,0,1,2
583,France,Male,27,7,11983969.0,2,1,0,5128549.0,0,0,1,PLATINUM,250,0,1,0.0,0,0,0,0,0,1,2
750,Spain,Female,34,9,11282226.0,1,0,0,15040153.0,1,1,2,PLATINUM,563,0,3,56411.13,0,1,0,2,1,1,3
681,France,Male,38,3,11983969.0,2,1,1,11249196.0,0,0,1,DIAMOND,861,0,0,0.0,0,0,0,0,0,1,1
773,France,Male,25,2,13590332.999999998,1,1,0,7365638.0,0,0,4,PLATINUM,790,0,2,67951.665,0,1,0,1,0,0,1
714,France,Female,31,4,12516926.0,1,1,1,10663689.0,0,0,3,PLATINUM,669,0,1,62584.63,0,1,0,1,0,0,0
687,Spain,Female,44,7,11983969.0,3,1,0,15585351.999999998,1,1,2,SILVER,336,0,2,0.0,0,0,0,1,1,1,3
511,France,Male,58,0,14911731.0,1,1,1,16259951.0,0,0,1,GOLD,517,0,1,74558.655,0,1,0,1,0,1,1
627,France,Male,33,5,11983969.0,2,1,1,10373782.0,0,0,4,PLATINUM,499,0,0,0.0,0,0,0,0,0,0,0
694,France,Female,31,10,11983969.0,2,1,0,16099026.999999998,0,0,3,SILVER,673,0,1,0.0,0,0,0,0,0,0,1
616,Spain,Female,36,6,13231171.0,1,0,0,1546284.0,0,0,2,SILVER,268,0,2,66155.855,0,1,0,2,0,1,2
687,France,Male,35,8,11983969.0,2,1,0,1033404.9999999999,0,0,5,PLATINUM,809,0,1,0.0,0,0,0,0,0,0,1
712,France,Female,33,6,11983969.0,2,1,1,19068616.0,0,0,5,GOLD,460,0,0,0.0,0,0,0,0,0,0,0
553,France,Male,33,4,11808289.0,1,0,0,9444045.0,0,0,4,SILVER,221,0,2,59041.445,0,1,0,1,0,0,1
667,France,Male,31,1,11926669.0,1,1,1,2825763.0,0,0,2,SILVER,730,0,1,59633.345,0,1,0,1,0,1,1
731,France,Male,43,2,11983969.0,1,1,1,17003495.0,1,1,2,DIAMOND,777,0,1,0.0,0,0,0,0,1,1,2
629,Germany,Male,35,7,15684729.0,2,1,0,3182429.0,0,0,4,SILVER,837,0,2,52282.43,0,1,0,2,0,0,1
614,France,Male,50,4,13710447.0,1,1,0,12716649.0,1,1,1,DIAMOND,958,0,3,68552.235,0,1,0,1,1,1,3
438,Germany,Male,31,8,7839869.0,1,1,0,4493701.0,0,0,4,PLATINUM,809,0,2,39199.345,0,0,1,2,0,0,1
652,France,Female,80,4,11983969.0,2,1,1,18860307.0,0,0,1,GOLD,662,0,0,0.0,1,0,0,0,0,1,1
729,Germany,Male,30,6,6366942.0,1,1,0,14511137.0,0,0,2,GOLD,484,0,1,31834.71,0,0,0,1,0,1,2
642,France,Male,38,3,11983969.0,2,0,0,17146383.0,0,0,2,GOLD,737,0,1,0.0,0,0,0,0,0,1,2
806,Germany,Female,59,0,13529632.999999998,1,1,0,18282250.0,0,0,1,SILVER,486,0,2,67648.165,0,1,0,2,0,1,2
744,Spain,Male,36,2,15380444.0,1,1,1,8721333.0,0,0,3,SILVER,252,0,1,76902.22,0,1,0,2,0,0,0
474,Spain,Male,37,3,11983969.0,2,0,0,5717532.0,0,0,4,SILVER,275,0,2,0.0,0,0,1,2,0,0,1
559,France,Male,49,2,14706978.0,1,1,0,12054083.0,1,1,1,DIAMOND,245,0,3,73534.89,0,1,0,1,1,1,3
706,Spain,Male,42,9,11983969.0,2,1,1,2871434.0,0,0,4,PLATINUM,361,0,0,0.0,0,0,0,1,0,0,0
628,Spain,Female,22,3,11983969.0,1,1,0,8542628.0,0,0,4,DIAMOND,483,0,1,0.0,1,0,0,1,0,0,1
429,France,Male,24,4,9574175.0,1,1,0,4617075.0,0,0,2,GOLD,352,0,2,47870.875,1,0,1,1,0,1,2
525,Spain,Female,57,2,14596532.999999998,1,1,1,6444836.0,0,0,5,PLATINUM,337,0,1,72982.665,0,1,0,2,0,0,0
680,France,Female,30,8,14144175.0,1,1,1,1627897.0,0,0,1,SILVER,597,0,1,70720.875,0,1,0,1,0,1,1
749,France,Male,40,1,13929041.0,1,1,0,18285542.0,1,1,1,SILVER,381,0,3,69645.205,0,1,0,1,1,1,3
763,France,Female,31,4,11983969.0,2,0,0,5040472.0,0,0,3,PLATINUM,668,0,1,0.0,0,0,0,0,0,0,1
734,France,Male,30,3,11983969.0,2,1,0,10764025.0,0,0,4,DIAMOND,245,0,1,0.0,0,0,0,0,0,0,1
716,France,Male,35,4,14442887.0,1,1,0,13413265.0,0,0,2,PLATINUM,495,0,2,72214.435,0,1,0,1,0,1,2
594,France,Male,35,2,11983969.0,2,1,0,10348069.0,0,0,4,DIAMOND,378,0,1,0.0,0,0,0,0,0,0,1
644,France,Female,46,9,9544127.0,1,1,0,10876105.0,1,1,1,SILVER,568,1,2,47720.635,0,0,0,0,1,1,3
671,Germany,Male,35,1,14484874.0,1,1,1,17901230.0,0,0,5,PLATINUM,731,0,1,72424.37,0,1,0,2,0,0,0
664,Germany,Male,26,7,11624414.0,2,1,1,9514514.0,0,0,2,GOLD,837,0,1,38748.04666666667,0,1,0,2,0,1,1
656,France,Male,50,7,11983969.0,2,0,1,7214344.0,0,0,1,GOLD,829,0,0,0.0,0,0,0,0,0,1,1
667,Spain,Female,40,1,14650207.0,1,1,0,1916289.0,0,0,3,DIAMOND,230,0,2,73251.035,0,1,0,2,0,0,1
663,Germany,Male,44,2,11702860.0,2,0,1,14468018.0,0,0,4,DIAMOND,919,0,1,39009.53333333333,0,1,0,2,0,0,0
584,Germany,Female,30,8,11201381.0,1,1,0,17777203.0,1,1,4,PLATINUM,641,0,3,56006.905,0,1,0,2,1,0,2
626,Spain,Female,37,6,10826937.0,1,1,0,559794.0,0,0,2,DIAMOND,457,0,2,54134.685,0,1,0,2,0,1,2
485,France,Male,29,7,18212379.0,1,1,0,11682851.0,1,1,4,GOLD,583,0,4,91061.895,0,1,1,2,1,0,2
659,Germany,Female,32,3,15092374.0,2,0,1,17465251.0,0,0,2,PLATINUM,849,0,1,50307.91333333333,0,1,0,2,0,1,1
649,France,Male,33,2,11983969.0,2,1,0,201098.0,0,0,3,DIAMOND,720,0,1,0.0,0,0,0,0,0,0,1
805,Spain,Female,39,5,16527213.0,1,1,0,1410985.0,1,1,3,SILVER,317,0,3,82636.065,0,1,0,2,1,0,2
716,Germany,Female,39,10,11530131.0,1,1,0,4352740.0,1,1,5,DIAMOND,465,0,3,57650.655,0,1,0,2,1,0,2
642,Germany,Female,40,6,12950249.0,2,0,1,8609923.0,1,1,4,GOLD,269,0,2,43167.496666666666,0,1,0,2,1,0,1
659,France,Male,31,4,11834226.0,1,0,0,16157419.0,0,0,3,SILVER,391,0,2,59171.13,0,1,0,1,0,0,1
545,Spain,Female,47,5,11983969.0,2,1,1,3897014.0,0,0,4,PLATINUM,373,0,0,0.0,0,0,0,1,0,0,0
543,France,Male,22,8,11983969.0,2,0,0,12758722.0,0,0,3,PLATINUM,251,0,1,0.0,1,0,0,0,0,0,1
718,France,Female,25,7,11983969.0,2,1,0,3038012.0,0,0,2,PLATINUM,237,0,1,0.0,0,0,0,0,0,1,2
840,France,Female,43,7,11983969.0,2,1,0,9090895.0,0,0,2,SILVER,645,0,1,0.0,0,0,0,0,0,1,2
630,Germany,Female,34,9,10693705.0,2,1,0,13827501.0,0,0,3,SILVER,624,0,2,35645.683333333334,0,1,0,2,0,0,1
643,Germany,Male,59,3,17033137.0,1,1,1,3217179.0,0,0,5,PLATINUM,838,0,1,85165.685,0,1,0,2,0,0,0
654,Germany,Female,32,1,11451085.0,1,1,1,12614323.0,0,0,4,GOLD,224,0,1,57255.425,0,1,0,2,0,0,0
582,France,Male,39,5,11983969.0,2,1,1,12989293.0,0,0,4,DIAMOND,343,0,0,0.0,0,0,0,0,0,0,0
659,Spain,Male,32,3,10759411.0,2,1,1,10241684.0,0,0,3,DIAMOND,683,0,1,35864.70333333333,0,1,0,2,0,0,0
762,Spain,Male,39,2,8127313.0,1,1,1,1871966.9999999998,0,0,5,GOLD,929,0,0,40636.565,0,0,0,1,0,0,0
568,Spain,Female,32,7,16939960.0,1,1,0,6193622.0,0,0,4,PLATINUM,234,0,2,84699.8,0,1,0,2,0,0,1
670,Spain,Male,25,6,11983969.0,2,1,1,7835894.0,0,0,3,DIAMOND,723,0,0,0.0,0,0,0,1,0,0,0
613,France,Female,45,1,18784199.0,2,1,1,14722426.999999998,0,0,1,PLATINUM,482,0,1,62613.996666666666,0,1,0,1,0,1,1
539,France,Male,30,0,11983969.0,2,1,0,16097966.0,0,0,4,DIAMOND,231,0,1,0.0,0,0,0,0,0,0,1
850,Spain,Female,57,8,12677630.0,2,1,1,13229849.0,0,0,3,GOLD,244,0,1,42258.76666666667,0,1,0,2,0,0,0
522,Spain,Male,34,9,12643629.0,1,1,0,17424852.0,1,1,3,GOLD,973,0,3,63218.145,0,1,0,2,1,0,2
737,France,Male,41,1,10196074.0,1,1,1,12354728.0,0,0,5,SILVER,463,0,1,50980.37,0,1,0,1,0,0,0
520,France,Male,58,3,11983969.0,2,0,1,3279001.9999999995,0,0,5,DIAMOND,253,0,0,0.0,0,0,0,0,0,0,0
706,Spain,Male,28,3,11983969.0,2,0,1,18154367.0,0,0,3,SILVER,241,0,0,0.0,0,0,0,1,0,0,0
643,Germany,Female,45,2,15084293.0,1,0,1,231996.0,1,1,5,PLATINUM,537,0,2,75421.465,0,1,0,2,1,0,1
648,France,Female,50,9,10253557.0,1,1,1,18954319.0,0,0,5,DIAMOND,332,0,1,51267.785,0,1,0,1,0,0,0
443,Germany,Female,29,9,9902761.0,2,1,0,1094040.0,0,0,5,PLATINUM,390,0,2,33009.20333333333,0,0,1,2,0,0,1
640,France,Male,68,9,11983969.0,2,1,1,19949338.0,0,0,4,PLATINUM,763,0,0,0.0,1,0,0,0,0,0,0
628,Spain,Female,33,3,11983969.0,1,1,1,18819325.0,0,0,4,GOLD,240,0,0,0.0,0,0,0,1,0,0,0
540,Germany,Female,42,9,8727141.0,2,1,0,17257264.0,0,0,1,PLATINUM,978,0,1,29090.47,0,0,0,1,0,1,2
460,Germany,Female,35,8,10274291.0,2,1,1,18933960.0,0,0,5,DIAMOND,366,0,2,34247.636666666665,0,1,1,3,0,0,0
636,Germany,Male,34,2,4010551.0,2,0,1,5351216.0,0,0,3,DIAMOND,356,0,0,13368.503333333334,0,0,0,1,0,0,0
593,France,Female,29,2,15226543.0,1,1,0,3400444.0,0,0,1,SILVER,907,0,2,76132.715,0,1,0,1,0,1,2
801,Spain,Male,42,4,14194767.000000002,1,1,1,1059829.0,0,0,3,SILVER,687,0,1,70973.835,0,1,0,2,0,0,0
640,Germany,Female,75,1,10630791.0,2,0,1,11342877.0,0,0,2,PLATINUM,703,0,1,35435.97,1,1,0,2,0,1,1
611,Germany,Male,31,0,10788481.0,2,1,1,18348798.0,0,0,2,DIAMOND,388,0,1,35961.60333333333,0,1,0,2,0,1,1
802,Germany,Male,31,1,12501372.0,1,1,1,18765809.0,0,0,2,DIAMOND,579,0,1,62506.86,0,1,0,2,0,1,1
717,Germany,Male,35,7,5846937.0,2,1,1,17245939.0,0,0,2,GOLD,793,0,0,19489.79,0,0,0,1,0,1,1
769,France,Female,39,8,11983969.0,1,0,1,2101600.0,0,0,3,GOLD,828,0,0,0.0,0,0,0,0,0,0,0
745,Germany,Male,45,10,11723163.0,3,1,1,12238102.0,1,1,2,GOLD,291,1,2,29307.9075,0,1,0,2,1,1,2
572,Spain,Male,35,4,15239026.0,1,1,0,12812366.0,0,0,4,GOLD,951,0,2,76195.13,0,1,0,2,0,0,1
629,Spain,Female,30,2,3401362.9999999995,1,1,0,1957063.0,0,0,2,DIAMOND,952,0,1,17006.815,0,0,0,1,0,1,2
687,Spain,Female,39,2,11983969.0,3,0,0,18815060.0,1,1,2,GOLD,616,0,2,0.0,0,0,0,1,1,1,3
483,France,Female,50,9,11983969.0,2,1,1,11102024.0,0,0,5,SILVER,706,0,1,0.0,0,0,1,1,0,0,0
690,France,Male,36,7,10158311.0,2,1,0,12377515.0,0,0,2,DIAMOND,423,0,2,33861.03666666667,0,1,0,1,0,1,2
492,Germany,Female,30,10,7716887.0,2,0,1,14670022.0,0,0,5,GOLD,552,0,1,25722.956666666665,0,0,1,2,0,0,0
709,Germany,Male,28,8,12469572.0,2,1,0,14525135.0,0,0,3,DIAMOND,665,0,2,41565.24,0,1,0,2,0,0,1
705,Germany,Male,44,3,10593496.0,1,1,0,8246369.0,0,0,3,PLATINUM,351,0,2,52967.48,0,1,0,2,0,0,1
560,France,Female,66,9,11983969.0,1,1,1,1592849.0,0,0,3,DIAMOND,906,0,0,0.0,1,0,0,0,0,0,0
611,Spain,Male,46,6,11983969.0,2,1,0,4588633.0,0,0,4,DIAMOND,406,0,1,0.0,0,0,0,1,0,0,1
730,Spain,Male,62,2,11983969.0,2,1,1,18648995.0,0,0,4,GOLD,594,0,0,0.0,1,0,0,1,0,0,0
709,Spain,Female,45,2,11983969.0,2,0,1,16292265.0,0,0,1,PLATINUM,815,0,0,0.0,0,0,0,1,0,1,1
544,France,Female,21,10,16152596.0,2,1,0,926277.0,0,0,2,PLATINUM,458,0,2,53841.986666666664,1,1,0,1,0,1,2
712,Germany,Female,29,7,14719907.0,1,1,1,8493240.0,0,0,3,SILVER,886,0,1,73599.535,0,1,0,2,0,0,0
752,Germany,Male,38,3,18310229.0,1,1,1,7155712.0,0,0,3,SILVER,833,0,1,91551.145,0,1,0,2,0,0,0
648,Spain,Male,46,9,12720900.0,2,1,0,7740595.0,1,1,4,GOLD,932,0,3,42403.0,0,1,0,2,1,0,2
556,Spain,Male,38,8,11983969.0,2,0,0,41741.0,1,1,3,GOLD,632,0,2,0.0,0,0,0,1,1,0,2
594,Spain,Female,24,0,9737854.0,1,1,1,7140517.0,0,0,2,DIAMOND,431,0,0,48689.27,1,0,0,1,0,1,1
645,Germany,Female,37,2,13692509.0,2,0,1,15340024.0,0,0,3,PLATINUM,739,0,1,45641.69666666666,0,1,0,2,0,0,0
557,France,Male,33,3,5450355.0,1,1,1,37105.0,0,0,5,SILVER,362,0,0,27251.775,0,0,0,0,0,0,0
547,Germany,Male,32,8,15572685.0,1,1,0,6778999.000000001,0,0,2,SILVER,309,0,2,77863.425,0,1,0,2,0,1,2
701,France,Female,39,9,11983969.0,2,0,1,14589490.0,0,0,2,GOLD,513,0,0,0.0,0,0,0,0,0,1,1
616,France,Female,66,1,13584241.0,1,1,0,18384051.0,1,1,2,DIAMOND,302,0,3,67921.205,1,1,0,1,1,1,3
605,France,Male,52,1,6334975.0,1,1,0,10888744.0,0,0,2,DIAMOND,437,0,1,31674.875,0,0,0,0,0,1,2
593,Germany,Female,38,4,12949942.0,1,1,1,15407126.999999998,0,0,5,SILVER,337,0,1,64749.71,0,1,0,2,0,0,0
751,Spain,Male,52,8,11983969.0,2,0,1,17929185.0,0,0,5,SILVER,629,0,0,0.0,0,0,0,1,0,0,0
443,Spain,Male,36,6,7043800.999999999,2,0,1,5693743.0,0,0,4,GOLD,858,0,1,23479.336666666666,0,0,1,2,0,0,0
685,France,Male,23,8,11983969.0,2,1,1,11223903.0,0,0,2,SILVER,543,0,0,0.0,1,0,0,0,0,1,1
718,France,Male,36,9,11983969.0,1,1,0,4590987.0,0,0,1,DIAMOND,939,0,1,0.0,0,0,0,0,0,1,2
538,Spain,Female,49,9,14143404.0,1,0,0,17377925.0,1,1,5,GOLD,797,0,3,70717.02,0,1,0,2,1,0,2
